,Principal component 0,Principal component 1,Principal component 2,Principal component 3,Principal component 4,Principal component 5,Principal component 6,Principal component 7,Principal component 8,Principal component 9,Principal component 10,Principal component 11,Principal component 12,Principal component 13,Principal component 14,Principal component 15,Principal component 16,Principal component 17,Principal component 18,Principal component 19,Principal component 20,Principal component 21,Principal component 22,Principal component 23,Principal component 24,Principal component 25,Spectral Centroid Overall Standard Deviation,Spectral Rolloff Point Overall Standard Deviation,Spectral Flux Overall Standard Deviation,Compactness Overall Standard Deviation,Spectral Variability Overall Standard Deviation,Root Mean Square Overall Standard Deviation,Fraction Of Low Energy Windows Overall Standard Deviation,Zero Crossings Overall Standard Deviation,MFCC Overall Standard Deviation 1,MFCC Overall Standard Deviation 2,MFCC Overall Standard Deviation 3,MFCC Overall Standard Deviation 4,MFCC Overall Standard Deviation 5,MFCC Overall Standard Deviation 6,MFCC Overall Standard Deviation 7,MFCC Overall Standard Deviation 8,MFCC Overall Standard Deviation 9,MFCC Overall Standard Deviation 10,MFCC Overall Standard Deviation 11,MFCC Overall Standard Deviation 12,MFCC Overall Standard Deviation 13,LPC Overall Standard Deviation 1,LPC Overall Standard Deviation 2,LPC Overall Standard Deviation 3,LPC Overall Standard Deviation 4,LPC Overall Standard Deviation 5,LPC Overall Standard Deviation 6,LPC Overall Standard Deviation 7,LPC Overall Standard Deviation 8,LPC Overall Standard Deviation 9,LPC Overall Standard Deviation 10,Method of Moments Overall Standard Deviation 1,Method of Moments Overall Standard Deviation 2,Method of Moments Overall Standard Deviation 3,Method of Moments Overall Standard Deviation 4,Method of Moments Overall Standard Deviation 5,Spectral Centroid Overall Average,Spectral Rolloff Point Overall Average,Spectral Flux Overall Average,Compactness Overall Average,Spectral Variability Overall Average,Root Mean Square Overall Average,Fraction Of Low Energy Windows Overall Average,Zero Crossings Overall Average,MFCC Overall Average 1,MFCC Overall Average 2,MFCC Overall Average 3,MFCC Overall Average 4,MFCC Overall Average 5,MFCC Overall Average 6,MFCC Overall Average 7,MFCC Overall Average 8,MFCC Overall Average 9,MFCC Overall Average 10,MFCC Overall Average 11,MFCC Overall Average 12,MFCC Overall Average 13,LPC Overall Average 1,LPC Overall Average 2,LPC Overall Average 3,LPC Overall Average 4,LPC Overall Average 5,LPC Overall Average 6,LPC Overall Average 7,LPC Overall Average 8,LPC Overall Average 9,LPC Overall Average 10,Method of Moments Overall Average 1,Method of Moments Overall Average 2,Method of Moments Overall Average 3,Method of Moments Overall Average 4,Method of Moments Overall Average 5,Chroma feature 0,Chroma feature 1,Chroma feature 2,Chroma feature 3,Chroma feature 4,Chroma feature 5,Chroma feature 6,Chroma feature 7,Chroma feature 8,Chroma feature 9,Chroma feature 10,Chroma feature 11
Fraction Of Low Energy Windows Overall Standard Deviation,0.12284161902804921,-0.1016165860885432,0.1906077666045811,-0.07828816885498639,-0.04243295852195666,0.003488124984422451,-0.10988357573684532,0.15436528709471273,0.09435619161928267,0.04168463035844416,-0.044061759583389704,-0.13515504385551844,0.08566872983303256,-0.03988201622056821,0.011416469441931303,0.11293635958223429,0.1491917025475457,-0.010356758055291152,0.0047090013379430685,0.10857998764432673,-0.1956862682162945,-0.18094277872329,-0.03087060833080008,-0.18541013838321185,-0.05216878761535445,-0.08551990015094071,0.10364287286218538,0.09377759904617425,-0.010326062865315122,-0.03377128598690658,0.19889761236927767,0.21363029143109427,1.0,0.154762464740932,-0.008951365015256726,0.25390075398069606,0.2775585483958563,0.2011559968451174,0.2115471568684921,0.13777587925878063,0.18567453910060616,0.2678694737095683,0.179378027975913,0.10455386161358002,0.22886186396847422,0.20282219313045965,0.2147013442096386,0.05360303767074407,0.23049959141434254,0.08733667275381474,0.14975063483338896,0.18413822771746086,0.16593157073575107,0.12195367082384628,0.11649833722146356,0.07998031435526544,,0.08480243524060667,0.16823727552251674,0.21800263260938393,0.22106634902436287,0.2305286565057739,0.037070133757588206,0.03138581056130854,-0.1287395584191629,0.0019381494667055257,-0.11056087625641481,-0.11917854488220694,0.10187370350527222,0.019590111130306915,-0.17312972277040994,-0.10638013595519558,0.03782927640873818,-0.04550755670530328,0.04033932954254504,0.1010733918272514,0.07307805720024203,0.07099143994175884,-0.01724357236124378,0.09747473241301849,0.027698232384175,0.026833465887247707,-0.0917504052118376,0.018290486514758987,-0.0038835827498524423,-0.05675805959154849,0.015446590557757881,0.027441078693206094,0.03863070017554491,0.02141054178968462,0.07969327838079315,0.06839123840354404,,-0.14774422862215003,0.03459095927463573,0.029288613592473534,0.0642496516358668,0.05823952067407537,-0.13765030865331476,-0.09071069782855434,-0.06021145483668649,-0.08829603308461807,-0.058716286573801145,0.024678750825778563,0.06543370572519994,0.049987140177211176,-0.05874607516489878,-0.06344875604756696,-0.10677245345663063,-0.14385976390921254
Zero Crossings Overall Standard Deviation,0.8453970487150335,-0.1553698340664226,0.0006332100753892318,-0.1749937510570402,-0.11389401859507835,-0.04666568724846551,-0.13213495794123797,-0.010895267223381147,-0.03865881409822092,0.04516743629730423,-0.24092915684988425,-0.07508685944863026,-0.13029079380503553,-0.18818617328065307,0.07381179740682334,-0.07499050028526744,-0.1380038367024864,-0.04388010385180491,-0.05758037518026584,-0.010717057992912343,0.0360581954932064,-0.04578274130586629,0.05413034167001565,0.00296694224536637,-0.005251226010289005,-0.04096019580843675,0.9130180079284437,0.9359918303955652,-0.12924404589688912,-0.04977563876364112,0.004180043269463525,0.03730784289391443,0.154762464740932,1.0,0.12189278170057814,0.1780008434737233,0.18100094571911035,0.15333813070838617,0.19171903370738888,0.3106311777110036,0.28108085401915156,0.2849077404338164,0.34930928338997386,0.30880357814064274,0.3409537325140378,0.3420106915893559,0.24776480891921585,0.6900398883905098,0.4541505372981648,-0.26651221304995004,0.07872673690076427,0.48532437593897226,0.5870425218201675,0.6212325859956963,0.620821912328676,0.6581802381950286,,0.2820410962404582,0.8382341898525532,0.5164950543286644,0.26105455623180446,0.2020453618775098,0.7494258208760786,0.792657937365083,0.039679158861594316,0.14378945109678282,-0.07250858073913226,-0.024973835983151674,-0.015557753224213593,0.7571797672953074,0.21283339759196215,-0.7612142019686655,0.3406316818031553,-0.14854132162892983,0.17387730115109115,0.24478374186090934,0.36360146547330313,0.03723992083191722,-0.13308905164060372,0.09196694209572939,0.13009507259888975,-0.15370548509333157,-0.06046373274865193,0.8103897234745904,-0.5937350214503965,-0.4461089862536079,0.2864866158353599,0.18803950788652649,0.31165246111617884,0.22587563663297358,0.4224314246660578,0.192908321098308,,0.24183566924095615,0.7478853323539407,0.6625687196488622,0.5646462356652916,0.5829256685494381,-0.22185128248293115,-0.20908792135485818,-0.13820481354805245,-0.1289018664789016,-0.03310627493302261,-0.09398995876780028,-0.06784705487915434,-0.09356962447400227,-0.0675221998912275,-0.045183305881599266,-0.15167837171676377,-0.14520892923182527
MFCC Overall Standard Deviation 1,0.04607666411005282,0.10688230210793503,0.1148574937892964,0.0011006224562683598,-0.21489842923236163,-0.04983521561521849,-0.07722640119772316,0.13605049652719875,0.1316688620438829,0.1205922992322985,-0.129863760316142,-0.07743334568639358,0.026399962371815935,-0.27907039325420746,0.07557965317448623,0.008323832969100668,-0.03795157894975753,-0.1250695708621361,0.03805596794533062,-0.05564388253658798,0.011251131382621607,-0.036603824273408435,0.02219822521804144,0.05504189299359673,0.13625705732945906,0.022429312749596017,0.19184900119779283,0.14827388833154342,-0.06035367014050557,0.6894828204570861,-0.0071171628371890444,0.007618928655469217,-0.008951365015256726,0.12189278170057814,1.0,0.2917187920690826,0.08286480782627448,0.05312875423257612,0.03034399476018789,0.03239082187493595,-0.04306920542710712,-0.04075769773232327,-0.06921459139339582,-0.05467076801604553,-0.022761035161879314,-0.04135476801007992,-0.06093703139519377,0.6243386611389504,0.2856425540933116,0.012779068246950144,-0.06535850274517814,-0.09395575856765456,-0.07922114073345432,-0.09646028463716995,-0.07637149613038084,-0.09805196187601824,,0.04247998603287424,0.27396056354487575,0.22724690072450263,0.24712727655712804,0.2196562373232677,-0.05989149135136386,-0.021267521908559385,-0.11340922770083674,-0.12300776888264754,-0.18056028969476345,-0.17978351339968676,0.07437678447717089,-0.05442063436514517,-0.4256683522902494,-0.006855730931339846,0.08841764453000679,0.08848063389751284,0.07608662643341209,0.06832956261670578,0.06795695780098719,0.008536256593251558,-0.05003532238402185,-0.0018911823983338212,0.08219072301847681,0.10367552657785822,-0.04163297735209408,0.09713832409773278,-0.08309074623963007,0.03094859928839907,-0.008177338388916438,0.018803546857849008,0.02143070714172295,0.062203452982663096,-0.04436301606216838,-0.029369948347831815,,-0.14205028937650505,-0.014874635351517373,0.017780194019755686,0.00955918532948374,0.02953680524021939,0.06848703650792047,0.07466497337574811,0.11163507202354682,0.1549168274076731,0.18293710312190437,0.14919907967008042,0.1282634711913128,0.1272444473355932,0.06601769466335979,0.04391552069296829,0.005418196092980951,0.03590144798656934
MFCC Overall Standard Deviation 2,-0.07858412413752217,-0.3358591470516395,0.4703853743231837,-0.053335814410637776,-0.08346493759863974,-0.07310472570843657,-0.32782969484399604,0.15181015093023748,0.16310159496795393,0.2670271990853913,-0.12470490141355817,-0.17757676890669535,-0.033043408587184867,-0.27218387222825774,0.027342545737453424,-0.12002589420817596,-0.10357026513341641,-0.06673267971749756,0.0029865856485741028,-0.03115929695327022,0.05515066726803446,-0.04510041393695206,-0.0021742909853723433,-0.02003735599691502,-0.05414777128818846,0.06973605204509709,0.2465502502180755,0.1475076470029674,0.08815088415584921,0.374976424696946,0.12628299809727273,0.12273269801170936,0.25390075398069606,0.1780008434737233,0.2917187920690826,1.0,0.4606707716029826,0.5447742528817751,0.48157563113714064,0.3616870488785143,0.36782057921005146,0.36302359301215925,0.21100323466876536,0.2820527352353301,0.350518074250109,0.37176522158915665,0.4359858130930098,0.3607117623227557,0.26531372197390046,0.4984288404812548,0.42247133660384445,0.3352738701251057,0.21014474445340034,0.10936219056226214,0.09584572485518285,0.0442643769534331,,-0.10862445365366173,0.3572216967866701,0.25941741260740786,0.3017754354727061,0.2937565939692079,-0.147355130504138,-0.11879667677320585,-0.19550090741052933,-0.15546898768899933,-0.19847689425381126,-0.23495309124157446,0.05354585038510847,-0.24595128253781148,-0.5373197773452387,0.15200302320376785,-0.1329760426193921,-0.017598058632527187,-0.13618694589716412,-0.06472702153760197,-0.16034770512521393,0.011720877213749818,-0.043797065303995464,0.1599661825927304,-0.06689108766252133,0.06570626688787193,0.0579869997720829,-0.12879334011515658,0.31057434707105513,-0.055042229276757795,-0.0144424427653246,0.14712153298767797,0.005815377312245547,0.04760196181379082,-0.011550924750048543,0.059536271996103375,,-0.4100097450837407,-0.30593595335386764,-0.34124103845282705,-0.3313936114788219,-0.31024873017136795,-0.08082728061155511,-0.0767474238067474,-0.06352432309130625,-0.0873706781528627,0.031553556968063896,0.020622713964764852,-0.037312574769421215,-0.04990360606444489,-0.16166288564791859,-0.11082953862872924,-0.17732315259078443,-0.1277195239226538
MFCC Overall Standard Deviation 3,0.1417086539617668,-0.18000452341476247,0.6765421619340384,-0.11843126493995702,0.11552760240598106,0.027080808487603785,0.010640193403787824,0.19318578227281408,0.1186387466274375,0.08814959614772622,-0.11144538653113861,-0.03891320410589482,0.08969540836034284,-0.2442427488649971,0.025261100410568386,0.03946602640052269,0.23763272139755554,0.04545736771426402,-0.040073600741485506,0.19242413123995664,0.024436693110690764,0.11322549324438146,0.07636932721598769,-0.11104582421790732,-0.08651826935942229,-0.02293597950402154,0.22181336282767453,0.18827637680429157,0.16345340694639787,0.042153871389126865,0.1908014272451763,0.184020972127265,0.2775585483958563,0.18100094571911035,0.08286480782627448,0.4606707716029826,1.0,0.5768903297404891,0.47933525524224807,0.36841316658735,0.45334176556913924,0.4180649814530136,0.3754943934856674,0.2858531490390626,0.42233883146199225,0.4096052764686727,0.41692291581758856,0.23817489866399705,0.5366435517895267,0.25372416307055573,0.31727997704806304,0.3189223145581178,0.26832720300021473,0.16824042552057622,0.16434838243505684,0.10665639135393508,,-0.03173056324249679,0.36161286301628215,0.5218806691732054,0.5643322378174194,0.5571121396798239,0.030411909125733026,-0.008414978944652941,-0.042316796981590764,-0.2590643904923685,-0.10592314296185991,-0.12536337996992566,-0.047415394594558305,-0.055103830435534094,-0.33090023515231404,-0.03192760705283007,-0.07432545570629065,-0.3471715304447539,0.08224745196025791,0.0036767783831908618,0.0048479577600541385,0.019143614569973773,-0.0404883247682519,0.06301697002146499,-0.13644674051553562,0.002652486131649645,0.0037768809949192037,-0.009907933377469324,0.08777246840749127,0.18823545269680161,0.03890265126888699,0.22303657855110146,-0.05826801201583789,-0.1662693242365691,-0.08527618364095428,-0.0091273820077659,,-0.24311719493280246,-0.028488216858945616,-0.01640050572168936,0.05067361921945403,0.07644382535882417,-0.2040534970886911,-0.1565315000794013,-0.15405103285211683,-0.15764850271954522,-0.20680244337043613,-0.1762244324588702,-0.15119918684666764,-0.20806042785050827,-0.2872613046343308,-0.27006505006247034,-0.23365183756433355,-0.24568013807241504
MFCC Overall Standard Deviation 4,0.02562335133402391,-0.4203086181708066,0.39336008539562056,-0.1193907508712554,0.21465514788662712,-0.05208554869928407,-0.3212115792495781,0.18289608634718216,0.06125175243241842,0.12142306789887089,-0.20612547489817315,0.030886757878188786,0.07500936271784575,-0.030016687310014094,0.012981127094596435,-0.046278082747457816,0.031069598497970644,-0.009736246752621615,0.015246791213518938,0.038920361332488426,-0.013958502710382598,-0.013008135214348052,0.04488739047646191,-0.1558561974527983,-0.11786524693540794,0.09277689768163273,0.16569967148435163,0.15207089003977167,0.19155667409726618,0.12971875173864997,0.23465982191975462,0.23448801308266917,0.2011559968451174,0.15333813070838617,0.05312875423257612,0.5447742528817751,0.5768903297404891,1.0,0.6249867710524928,0.4653142333547181,0.531728883244508,0.4551346418052307,0.4372037485045383,0.406793211015214,0.5182709943279048,0.4988662861769843,0.5708267088868535,0.1568137426004292,0.19857418169825095,0.4537001173448353,0.479666666184458,0.3871614101458112,0.31362957879963,0.21500154260119017,0.20398337807341985,0.15491893436581083,,0.05047909080257735,0.2259965013463732,0.18960135119693372,0.1465416274436173,0.14342371243164664,0.008477723511488011,-0.0024315748072871565,-0.024183810266704363,0.006004469031064383,0.025221622185428946,0.00022273668067516845,-0.09658221034155572,-0.06929065316531233,-0.22651434942554324,0.019277407152934026,-0.2121827760721699,-0.013553537644586,-0.11015048927475236,-0.0610114682515997,-0.16421219066641263,0.10243613840887632,-0.020117944227183788,0.21356366689241255,-0.1604277769421529,-0.0748662958167962,0.00811803808505907,-0.03512446575536594,0.19201445560132951,-0.09021299138467603,-0.15708746466083728,0.22350506645003218,0.07104549934196877,-0.038916319388650054,0.06654374176364905,0.09689899081092161,,-0.16302874824172583,-0.12264063224477083,-0.17600110295384808,-0.21044612409841698,-0.17693779463052844,-0.17185347269484622,-0.20829649054756638,-0.22767406275768384,-0.2107065204695993,-0.19047579900527684,-0.15180187249298915,-0.11584624008201001,-0.14902829404369122,-0.23908664017927095,-0.25853589615098654,-0.2102678536868864,-0.18793460039845108
MFCC Overall Standard Deviation 5,0.06363340472976409,-0.46988548813535647,0.45722289248174874,-0.1531742024349701,0.10076314378294263,-0.02263927768370231,-0.2166292434194708,0.028867362864847534,-0.011904457690298482,0.13672311978045165,-0.1225391384801295,0.05029772234843107,-0.09637696753022243,0.03318137592458316,-0.08041732640986442,0.028413818908698343,0.09758131839365827,0.040085704208316496,0.1514893881464786,0.059983462291392814,0.012417672301579443,-0.1832989750753502,0.059260653813247986,-0.07448954059727117,-0.11706524677548577,0.19346114178505142,0.18399715022940719,0.12101807432684103,0.1079204753863066,0.08331079354417992,0.13290367431009786,0.12973710335408475,0.2115471568684921,0.19171903370738888,0.03034399476018789,0.48157563113714064,0.47933525524224807,0.6249867710524928,1.0,0.5683145659741459,0.5625232712694578,0.4556600074740149,0.4355522305605254,0.40931096466256967,0.5029617803484238,0.484411582179096,0.5476371414607301,0.11364130033340847,0.19403977829013772,0.42507060615954,0.43140983371076597,0.47544070493222174,0.4516960176385412,0.36796622460184447,0.346429247184194,0.27205574222500234,,-0.08729321570857879,0.19722196461186645,0.17473278325147523,0.1548997330780768,0.17624767020510881,0.08104259756442371,0.04318643799687264,-0.12945474814606067,0.05846289087484329,-0.1461336991000659,-0.1679708493029747,0.07989424320313376,-0.008819113583679133,-0.2882565051005074,-0.08669514649514737,-0.20367432547562417,-0.10138929086978588,-0.1357553986538689,-0.09245246331845501,-0.19540941539016024,0.020530821318153484,-0.02265060288695511,0.21711125135442894,-0.14170529929391443,-0.04590189025889116,0.12420293896953044,-0.010454535813865039,0.20130031961840208,-0.1325826186128421,-0.0008514999234478083,0.2270954632770848,0.004791615281494451,-0.05629277325016711,0.010142932223268277,0.04161507776464055,,-0.28404806476136035,-0.07236596224810724,-0.1462088220942305,-0.14584607684428577,-0.1378822036477855,-0.2501597003900748,-0.16622404624616838,-0.17832069725389924,-0.26520518077108957,-0.28750189274092697,-0.23836470218066572,-0.18995948918724323,-0.22564124092367574,-0.29123509557092264,-0.28999709821474073,-0.30639348423900015,-0.2945763888592084
MFCC Overall Standard Deviation 6,0.2115785145721068,-0.5956204936729571,0.31645714727879504,-0.17042523881612673,-0.020075163614546372,-0.10058968580032743,-0.032636743891189667,0.2212906743517566,0.014820053481162141,0.010428361736969984,-0.03652691839218756,-0.023050797611799262,-0.1025494278936445,0.12479872484350599,-0.033932736503066746,-0.022759021703215115,0.014356241711294696,-0.062328490200715174,0.17176630720121294,0.03775707798967196,0.1457699042798797,0.04748397600898821,0.2656905488518283,0.036452104651296106,-0.03250050678964691,0.21033267906919656,0.26575710331059527,0.2287342098252441,-0.018000747083248305,0.06603361214506508,-0.029495659323699318,-0.03922750240181973,0.13777587925878063,0.3106311777110036,0.03239082187493595,0.3616870488785143,0.36841316658735,0.4653142333547181,0.5683145659741459,1.0,0.7478769890812504,0.6296500430149155,0.593850833670163,0.5915802949808688,0.6469639524108662,0.6464175720894771,0.6395095909292369,0.18503316373869458,0.16490674225864924,0.23498589599461445,0.3483416773651812,0.3921042949290003,0.4147438186498358,0.37401289825453804,0.3914828568523854,0.3937442570817823,,-0.2184739531100604,0.24084012591597348,0.17954914464331867,0.12165350775128908,0.11015314594423463,0.2634388373288407,0.22665716173927328,-0.16972972049048743,0.11823852955358036,-0.16736071136648414,-0.1820313342911942,0.04986929638325624,0.16195122550181287,-0.2641047831460802,-0.21976602553347735,-0.2337796334875398,-0.11913048239604428,-0.19270553379033753,0.012593432831235513,0.03735202011110288,-0.06329389536095029,-0.08604495796130422,0.15101009389576084,0.10185399376516457,-0.0739383240621382,0.05650801475963204,0.16195777927031196,0.11582289494951754,-0.15087608467625935,0.0020786993948306897,0.1372388179539917,0.12165535511482556,0.11884556504861152,0.19730158699008937,0.1254123631288618,,-0.2576685614506176,0.07075243860248345,-0.02827204185323809,-0.05066453402563425,-0.039013764566762664,-0.4015876641423456,-0.4430976694419773,-0.36395536631868125,-0.37487255836676686,-0.28642549758024,-0.20691603489959562,-0.20226969653184215,-0.21705559039712713,-0.36349266240352424,-0.38955460777012774,-0.44530499271886925,-0.4332771027086223
MFCC Overall Standard Deviation 7,0.19783072058303924,-0.5566651381674632,0.3124300549291311,-0.26460576486765025,0.14111837493408091,-0.14639871791619705,-0.03414261977638656,0.27717166674010396,0.14134620886928592,0.038529213240648945,-0.001217724608296954,0.02069425611849033,-0.11586016809595198,0.1379668923191338,-0.011906985445955599,0.07146531457885018,-0.04046869411402155,0.02472905124558714,0.112127942391104,0.10410097860177304,0.11156170720485599,0.002825840860794292,0.23773288333421586,-0.06544889337436112,-0.12865322617716313,0.1295580250122465,0.25404323998042816,0.2018322041630168,0.12391697526189062,-0.019740817885179486,0.11309026225668467,0.10595601383906422,0.18567453910060616,0.28108085401915156,-0.04306920542710712,0.36782057921005146,0.45334176556913924,0.531728883244508,0.5625232712694578,0.7478769890812504,1.0,0.7157944614805757,0.6869116603452454,0.6401984069790752,0.7314004400882578,0.6423868407946223,0.6247381741627487,0.1292216455326089,0.11269636010104535,0.27028123691780037,0.3304794176246952,0.4221007962221089,0.4144183538325837,0.3503362968651068,0.3958485684084448,0.38728320963867685,,-0.09808904344388251,0.19682326583852772,0.14134264028803928,0.10313242794171901,0.09635736423418305,0.2509815482587404,0.20193371908208685,-0.05061669882406617,0.06449876784079568,-0.04716184417831751,-0.06267050320608054,-1.9279638424911284e-05,0.1525172683922505,-0.19022011276065257,-0.18137010817613974,-0.2429932247597091,-0.11267685653343074,-0.1043065191320061,0.14307945360588975,0.11166776016119949,-0.0021448477346882443,-0.028944871590668497,0.08949220624222447,0.0063381015610239465,-0.018647948430519413,0.09828256183269694,0.1315900237194743,0.13819665461361846,-0.12056473989717019,-0.07522111369708294,0.12021950697103782,0.09489597995428599,0.12112148117620396,0.15513410723606097,0.022974947945777605,,-0.1711105163893912,0.05183584535434692,-0.041297406583483895,-0.0531454190682358,-0.04141056456948858,-0.43035748210431884,-0.4041604827824235,-0.3939628534736698,-0.3600181662305338,-0.27110016687392013,-0.22157346884214768,-0.2249695063512934,-0.2856622197230098,-0.3710866593100705,-0.4245882560382738,-0.4555277485176685,-0.4406075654174984
MFCC Overall Standard Deviation 8,0.260918840906243,-0.5488147330217402,0.3466097585897767,-0.2277728715213927,0.1139376916703218,-0.17915437856825095,0.00024140506501397693,0.2671709809524751,0.14661184312961956,-0.04479726492716181,-0.014158864697510275,0.03912874587336251,0.03951323190138461,0.21751218400047057,-0.01949323208726205,-0.04656857491677732,-0.0026339121804435433,-0.0695083062361339,0.13630273709761684,-0.039498661730684316,0.13487349981329075,0.03359342181908184,-0.029788069180212828,-0.14287938559215063,-0.0048803490551709554,-0.05084942876384417,0.2355224382387595,0.22317614974409447,0.11735085899178409,0.04620439674513,0.10325787350097453,0.0936672576419552,0.2678694737095683,0.2849077404338164,-0.04075769773232327,0.36302359301215925,0.4180649814530136,0.4551346418052307,0.4556600074740149,0.6296500430149155,0.7157944614805757,1.0,0.7537769948324391,0.7341945320372556,0.7706468933691811,0.7321089647450197,0.6768439361668982,0.11873849142164745,0.16992868702671327,0.21754755381895158,0.33338332702476065,0.44462895614901304,0.41956322342638874,0.36069409843578165,0.4120259751234296,0.36337270790802045,,-0.12530168351244247,0.23311125663607007,0.19495347414458963,0.12336212217032429,0.13404741967280057,0.2741845939701599,0.22539453792233863,-0.07896344372559794,0.14665994386938355,-0.08302916589009673,-0.09567737961208801,0.049233777854196685,0.18925993997097446,-0.22012807623010203,-0.20107644088624105,-0.16710305880329185,-0.125212139658933,-0.0819562831790484,0.14169956167629044,0.12954526483236287,0.022450828861051687,-0.16147812471365935,0.09062793051844886,0.04778490865857435,-0.05545758869709907,0.07040989296097777,0.1821730777618284,0.03511995689488782,-0.08067994711103683,-0.05856193489559953,0.18582211534742255,0.1311847880408817,0.08076469170128883,0.2260824247373255,0.1302204488080998,,-0.18509886083893504,0.11561788842197926,0.04114568034533683,0.024721922593941972,0.038857406359153926,-0.38551354173172325,-0.4509761606518557,-0.37594619569183185,-0.32917403101576687,-0.27877470471130206,-0.24819899890536248,-0.2883432072238988,-0.33075560493412043,-0.4578189500236732,-0.4761443055013959,-0.4720392925834878,-0.4251322606718624
