Song,Arousal,Valence,Quadrant
MT0011808566,0.620625,0.740625,Q1
MT0011809659,0.4225,0.8025,Q4
MT0011818239,0.3987499999999999,0.6893750000000001,Q4
MT0011821215,0.6031249999999999,0.809375,Q1
MT0011827018,0.3974999999999999,0.315625,Q3
MT0011836290,0.325,0.415,Q3
MT0011842354,0.35125,0.311875,Q3
MT0011847514,0.57875,0.7931250000000001,Q1
MT0011861922,0.6243749999999999,0.825,Q1
MT0011862487,0.425,0.70625,Q4
MT0011869625,0.54,0.715,Q1
MT0011870505,0.35,0.3087499999999999,Q3
MT0011878109,0.5475,0.813125,Q1
MT0011879943,0.57875,0.305,Q2
MT0011881944,0.635,0.5843750000000001,Q1
MT0011886864,0.44375,0.2425,Q3
MT0011894681,0.3925,0.224375,Q3
MT0011895175,0.41125,0.59,Q4
MT0011895910,0.63125,0.86875,Q1
MT0011896804,0.255,0.73625,Q4
MT0011899302,0.3724999999999999,0.34875,Q3
MT0011903519,0.60375,0.80625,Q1
MT0011908274,0.258125,0.711875,Q4
MT0011909571,0.6375,0.80625,Q1
MT0011910522,0.36875,0.7125,Q4
MT0011916674,0.595,0.80625,Q1
MT0011920419,0.63125,0.86875,Q1
MT0011921060,0.56,0.365,Q2
MT0011922905,0.315,0.766875,Q4
MT0011924283,0.54375,0.67125,Q1
MT0011924316,0.551875,0.306875,Q2
MT0011924930,0.599375,0.81375,Q1
MT0011928183,0.61125,0.765,Q1
MT0011929096,0.31875,0.7375,Q4
MT0011930865,0.584375,0.5625,Q1
MT0011933875,0.515,0.7775,Q1
MT0011937271,0.343125,0.28375,Q3
MT0011938737,0.26125,0.68375,Q4
MT0011940781,0.5193749999999999,0.355625,Q2
MT0011943335,0.5193749999999999,0.355625,Q2
MT0011943549,0.54375,0.35,Q2
MT0011944405,0.5193749999999999,0.355625,Q2
MT0011945841,0.5193749999999999,0.355625,Q2
MT0011953228,0.58,0.40125,Q2
MT0011957429,0.6131249999999999,0.840625,Q1
MT0011959819,0.56375,0.3375,Q2
MT0011961925,0.3143749999999999,0.311875,Q3
MT0011963777,0.56375,0.3375,Q2
MT0011966998,0.35125,0.68375,Q4
MT0011968204,0.55375,0.68125,Q1
MT0011969592,0.431875,0.311875,Q3
MT0011971415,0.315,0.75,Q4
MT0011974870,0.318125,0.2475,Q3
MT0011975274,0.58875,0.39875,Q2
MT0011982393,0.39,0.73125,Q4
MT0011991382,0.54875,0.26,Q2
MT0011996860,0.44375,0.25625,Q3
MT0011997914,0.58125,0.78125,Q1
MT0011999773,0.57875,0.7931250000000001,Q1
MT0012000832,0.4650000000000001,0.5787500000000001,Q4
MT0012001409,0.5462499999999999,0.328125,Q2
MT0012001684,0.6375,0.77125,Q1
MT0012004661,0.373125,0.2412499999999999,Q3
MT0012004909,0.325,0.28125,Q3
MT0012004929,0.57125,0.685,Q1
MT0012005920,0.6275,0.7775,Q1
MT0012009054,0.54375,0.39875,Q2
MT0012009606,0.4199999999999999,0.6543749999999999,Q4
MT0012011991,0.4525,0.555,Q4
MT0012013969,0.399375,0.224375,Q3
MT0012014382,0.5631250000000001,0.755625,Q1
MT0012016955,0.725,0.705,Q1
MT0012017035,0.29375,0.6725,Q4
MT0012023721,0.725,0.705,Q1
MT0012025242,0.6074999999999999,0.824375,Q1
MT0012025969,0.36,0.555,Q4
MT0012028572,0.5462499999999999,0.371875,Q2
MT0012030545,0.5325,0.4,Q2
MT0012030591,0.515,0.75,Q1
MT0012030863,0.5462499999999999,0.328125,Q2
MT0012031327,0.57875,0.36875,Q2
MT0012033786,0.56375,0.371875,Q2
MT0012034242,0.3325,0.69375,Q4
MT0012035583,0.3143749999999999,0.311875,Q3
MT0012036571,0.38625,0.75,Q4
MT0012041920,0.63125,0.80625,Q1
MT0012061041,0.5625,0.5843750000000001,Q1
MT0012067911,0.431875,0.249375,Q3
MT0012073768,0.325,0.33125,Q3
MT0012100576,0.58,0.305,Q2
MT0012112600,0.43125,0.6025,Q4
MT0012116237,0.54875,0.22625,Q2
MT0012122028,0.57875,0.305,Q2
MT0012124855,0.57875,0.305,Q2
MT0012168286,0.565,0.323125,Q2
MT0012222183,0.34125,0.68375,Q4
MT0012247942,0.4549999999999999,0.32875,Q3
MT0012259307,0.33125,0.3087499999999999,Q3
MT0012292188,0.44375,0.25,Q3
MT0012312232,0.31,0.56875,Q4
MT0012317309,0.44375,0.25625,Q3
MT0012330276,0.405,0.80625,Q4
MT0012330796,0.70375,0.665,Q1
MT0012331779,0.70375,0.665,Q1
MT0012333749,0.70375,0.665,Q1
MT0012334245,0.60375,0.765,Q1
MT0012337307,0.44375,0.25625,Q3
MT0012383717,0.425,0.579375,Q4
MT0012396528,0.620625,0.5625,Q1
MT0012398546,0.635,0.5325,Q1
MT0012416069,0.431875,0.311875,Q3
MT0012417408,0.45875,0.234375,Q3
MT0012430736,0.646875,0.67625,Q1
MT0012435412,0.37,0.736875,Q4
MT0012438211,0.57875,0.37,Q2
MT0012454284,0.29,0.32875,Q3
MT0012455611,0.60875,0.54375,Q1
MT0012459878,0.3325,0.28375,Q3
MT0012481933,0.5700000000000001,0.56125,Q1
MT0012505137,0.33,0.73,Q4
MT0012509093,0.60375,0.765,Q1
MT0012521149,0.6131249999999999,0.840625,Q1
MT0012534566,0.70375,0.8,Q1
MT0012591057,0.31125,0.26875,Q3
MT0012601428,0.575625,0.70875,Q1
MT0012615075,0.3531249999999999,0.3925,Q3
MT0012619690,0.61125,0.82875,Q1
MT0012634038,0.29,0.32875,Q3
MT0012637285,0.29,0.28125,Q3
MT0012639323,0.540625,0.73,Q1
MT0012648496,0.5843750000000001,0.26875,Q2
MT0012649676,0.58125,0.27625,Q2
MT0012658386,0.29,0.26875,Q3
MT0012666474,0.343125,0.2774999999999999,Q3
MT0012678840,0.60375,0.6331249999999999,Q1
MT0012682565,0.595,0.55875,Q1
MT0012698055,0.43875,0.796875,Q4
MT0012700338,0.54875,0.21875,Q2
MT0012738934,0.576875,0.378125,Q2
MT0012740185,0.405,0.685,Q4
MT0012742379,0.70375,0.80625,Q1
MT0012745818,0.36375,0.584375,Q4
MT0012766840,0.38625,0.6725,Q4
MT0012777233,0.60375,0.82625,Q1
MT0012794033,0.32375,0.7112499999999999,Q4
MT0012798988,0.7025,0.80625,Q1
MT0012811141,0.35125,0.24,Q3
MT0012823048,0.35125,0.24,Q3
MT0012844418,0.35125,0.24,Q3
MT0012846850,0.725,0.8025,Q1
MT0012854734,0.3818749999999999,0.2475,Q3
MT0012855159,0.579375,0.365,Q2
MT0012862507,0.38625,0.67875,Q4
MT0012863101,0.595,0.765,Q1
MT0012869295,0.54875,0.26125,Q2
MT0012893353,0.2925,0.72,Q4
MT0012900592,0.629375,0.310625,Q2
MT0012909507,0.5875,0.32875,Q2
MT0012914763,0.56375,0.328125,Q2
MT0012930833,0.541875,0.359375,Q2
MT0012933678,0.6675,0.724375,Q1
MT0012976100,0.52375,0.54625,Q1
MT0012988776,0.35125,0.24,Q3
MT0013003902,0.438125,0.6893750000000001,Q4
MT0013044535,0.31,0.28125,Q3
MT0013056573,0.38625,0.71,Q4
MT0013056830,0.36,0.555,Q4
MT0013058008,0.54375,0.39875,Q2
MT0013064857,0.7025,0.80625,Q1
MT0013070871,0.300625,0.275,Q3
MT0013075504,0.60375,0.8125,Q1
MT0013078262,0.320625,0.56875,Q4
MT0013080259,0.47375,0.22625,Q3
MT0013095380,0.39625,0.59,Q4
MT0013101577,0.62125,0.8206249999999999,Q1
MT0013104929,0.66875,0.8025,Q1
MT0013115311,0.38,0.6487499999999999,Q4
MT0013145806,0.36375,0.584375,Q4
MT0013151367,0.568125,0.2262499999999999,Q2
MT0013156036,0.54375,0.35625,Q2
MT0013161246,0.47375,0.22625,Q3
MT0013166908,0.44375,0.25625,Q3
MT0013173557,0.35,0.26875,Q3
MT0013176970,0.26125,0.75625,Q4
MT0013177702,0.425,0.70625,Q4
MT0013186132,0.60375,0.82875,Q1
MT0013193016,0.284375,0.7112499999999999,Q4
MT0013201347,0.61125,0.82125,Q1
MT0013209458,0.4775,0.33125,Q3
MT0013216725,0.57875,0.27625,Q2
MT0013219857,0.47375,0.22625,Q3
MT0013228223,0.4712499999999999,0.70625,Q4
MT0013235939,0.53,0.681875,Q1
MT0013236693,0.60375,0.77375,Q1
MT0013260233,0.43125,0.22625,Q3
MT0013275745,0.60375,0.82875,Q1
MT0013280170,0.255,0.68375,Q4
MT0013282123,0.325,0.6725,Q4
MT0013283837,0.47375,0.22625,Q3
MT0013289749,0.325,0.36875,Q3
MT0013305470,0.325,0.6725,Q4
MT0013305827,0.26125,0.7325,Q4
MT0013349760,0.318125,0.30625,Q3
MT0013350034,0.5700000000000001,0.798125,Q1
MT0013366460,0.545,0.5375,Q1
MT0013386240,0.535625,0.70375,Q1
MT0013389935,0.6074999999999999,0.703125,Q1
MT0013411556,0.3325,0.6875,Q4
MT0013416300,0.3575,0.25625,Q3
MT0013417325,0.4512499999999999,0.6543749999999999,Q4
MT0013418800,0.5225,0.26125,Q2
MT0013429054,0.400625,0.249375,Q3
MT0013458428,0.3325,0.28375,Q3
MT0013464231,0.620625,0.785625,Q1
MT0013504689,0.4499999999999999,0.49375,Q3
MT0013524535,0.54,0.35625,Q2
MT0013583287,0.63125,0.80625,Q1
MT0013590244,0.7025,0.8,Q1
MT0013602925,0.54875,0.305,Q2
MT0013610517,0.58,0.375,Q2
MT0013610638,0.54875,0.305,Q2
MT0013612461,0.58,0.375,Q2
MT0013613711,0.54875,0.305,Q2
MT0013616609,0.58,0.375,Q2
MT0013621344,0.54,0.665,Q1
MT0013633209,0.638125,0.7987500000000001,Q1
MT0013637631,0.53125,0.765,Q1
MT0013649307,0.44375,0.2425,Q3
MT0013658337,0.599375,0.7475,Q1
MT0013676763,0.42625,0.61375,Q4
MT0013678986,0.6375,0.72625,Q1
MT0013693326,0.255,0.71,Q4
MT0013726148,0.44375,0.25625,Q3
MT0013743441,0.58125,0.27625,Q2
MT0013746403,0.3925,0.224375,Q3
MT0013751364,0.68125,0.36125,Q2
MT0013752990,0.57125,0.3675,Q2
MT0013758625,0.641875,0.79375,Q1
MT0013764945,0.47375,0.22625,Q3
MT0013790748,0.5625,0.3175,Q2
MT0013795989,0.56125,0.7731250000000001,Q1
MT0013800071,0.725,0.705,Q1
MT0013803861,0.31125,0.28625,Q3
MT0013809129,0.464375,0.2475,Q3
MT0013820793,0.4499999999999999,0.49375,Q3
MT0013822237,0.58,0.39875,Q2
MT0013833732,0.27125,0.68375,Q4
MT0013868618,0.31125,0.28125,Q3
MT0013881862,0.58125,0.375,Q2
MT0013885218,0.5462499999999999,0.3556249999999999,Q2
MT0013900095,0.58125,0.78125,Q1
MT0013901316,0.38625,0.56875,Q4
MT0013904850,0.38625,0.56875,Q4
MT0013906090,0.60375,0.82875,Q1
MT0013914319,0.595,0.79,Q1
MT0013921881,0.5225,0.4225,Q2
MT0013923586,0.36,0.57875,Q4
MT0013924254,0.58125,0.73,Q1
MT0013929650,0.54125,0.74375,Q1
MT0013955066,0.36875,0.75625,Q4
MT0013960578,0.6012500000000001,0.739375,Q1
MT0013979875,0.56125,0.3556249999999999,Q2
MT0013999544,0.70375,0.68375,Q1
MT0014005525,0.6375,0.7931250000000001,Q1
MT0014046859,0.44375,0.25,Q3
MT0014050974,0.44375,0.25,Q3
MT0014082915,0.7025,0.86875,Q1
MT0014084173,0.565,0.323125,Q2
MT0014084256,0.6031249999999999,0.81375,Q1
MT0014116864,0.54875,0.30625,Q2
MT0014118699,0.36625,0.2987499999999999,Q3
MT0014121590,0.57875,0.305,Q2
MT0014127375,0.32375,0.703125,Q4
MT0014134790,0.4775,0.55875,Q4
MT0014135173,0.57875,0.305,Q2
MT0014157389,0.52375,0.2875,Q2
MT0014192212,0.3874999999999999,0.37,Q3
MT0014204470,0.44375,0.25625,Q3
MT0014209882,0.56125,0.328125,Q2
MT0014215479,0.3987499999999999,0.579375,Q4
MT0014439055,0.50625,0.26375,Q2
MT0014443758,0.66875,0.8,Q1
MT0014444602,0.666875,0.80125,Q1
MT0014445318,0.6375,0.80125,Q1
MT0014472963,0.54125,0.275,Q2
MT0014475915,0.38625,0.67875,Q4
MT0014498396,0.4225,0.68375,Q4
MT0014507179,0.1875,0.74625,Q4
MT0014544554,0.6375,0.77125,Q1
MT0014553025,0.6243749999999999,0.7887500000000001,Q1
MT0014553172,0.405,0.6025,Q4
MT0014554353,0.6375,0.8025,Q1
MT0014555701,0.6375,0.705,Q1
MT0014576739,0.6375,0.8025,Q1
MT0014584319,0.3612499999999999,0.75125,Q4
MT0014584473,0.45875,0.234375,Q3
MT0014586720,0.5762499999999999,0.7575000000000001,Q1
MT0014594482,0.5575,0.368125,Q2
MT0014612093,0.34625,0.6912499999999999,Q4
MT0014615863,0.541875,0.3175,Q2
MT0014619583,0.7025,0.8,Q1
MT0014624309,0.276875,0.733125,Q4
MT0014650353,0.419375,0.5787500000000001,Q4
MT0014650360,0.6375,0.77125,Q1
MT0014664637,0.5118750000000001,0.7481249999999999,Q1
MT0014665667,0.300625,0.2987499999999999,Q3
MT0014665693,0.3575,0.3425,Q3
MT0014668887,0.420625,0.349375,Q3
MT0014693814,0.3143749999999999,0.311875,Q3
MT0014703649,0.565,0.3025,Q2
MT0014724547,0.36,0.6025,Q4
MT0014737299,0.4549999999999999,0.29125,Q3
MT0014752461,0.341875,0.755,Q4
MT0014756127,0.56375,0.265625,Q2
MT0014762437,0.54875,0.1912499999999999,Q2
MT0014781093,0.60375,0.8125,Q1
MT0014790813,0.53125,0.279375,Q2
MT0014794891,0.4624999999999999,0.3143749999999999,Q3
MT0014798420,0.4725,0.37,Q3
MT0014804830,0.464375,0.2475,Q3
MT0014817509,0.5575,0.33125,Q2
MT0014826870,0.33,0.725625,Q4
MT0014833239,0.58125,0.78125,Q1
MT0014838459,0.57875,0.27625,Q2
MT0014844849,0.57125,0.35625,Q2
MT0014845647,0.54375,0.30625,Q2
MT0014852191,0.57125,0.35625,Q2
MT0014853937,0.47375,0.22625,Q3
MT0014859055,0.58125,0.27625,Q2
MT0014874934,0.583125,0.7925,Q1
MT0014878397,0.5875,0.375,Q2
MT0014880463,0.5462499999999999,0.38375,Q2
MT0014936205,0.40125,0.28625,Q3
MT0014936656,0.36,0.69375,Q4
MT0014948707,0.56375,0.328125,Q2
MT0014953592,0.5462499999999999,0.316875,Q2
MT0014957211,0.54875,0.2675,Q2
MT0014961114,0.4549999999999999,0.29125,Q3
MT0014964772,0.58,0.35,Q2
MT0014974957,0.54375,0.305,Q2
MT0014979000,0.295625,0.385625,Q3
MT0014980594,0.5562499999999999,0.305625,Q2
MT0014984545,0.295625,0.385625,Q3
MT0014992158,0.40375,0.69375,Q4
MT0014992356,0.6375,0.8025,Q1
MT0014997916,0.54,0.35,Q2
MT0015004289,0.295625,0.385625,Q3
MT0015004867,0.533125,0.33,Q2
MT0015005100,0.60375,0.665,Q1
MT0015007103,0.295625,0.385625,Q3
MT0015019608,0.5225,0.32,Q2
MT0015020231,0.703125,0.735625,Q1
MT0015026273,0.50625,0.29375,Q2
MT0015026293,0.2925,0.7068749999999999,Q4
MT0015028144,0.6499999999999999,0.8031250000000001,Q1
MT0015032338,0.39625,0.78125,Q4
MT0015034564,0.50625,0.29375,Q2
MT0015139461,0.42125,0.20875,Q3
MT0015396140,0.4087499999999999,0.753125,Q4
MT0015456449,0.6125,0.55875,Q1
MT0015465230,0.300625,0.2987499999999999,Q3
MT0015469804,0.54375,0.40125,Q2
MT0015471594,0.3575,0.6025,Q4
MT0015477550,0.3575,0.6025,Q4
MT0015494518,0.5331250000000001,0.291875,Q2
MT0015506396,0.42375,0.733125,Q4
MT0015506741,0.425,0.73,Q4
MT0015510419,0.31,0.28125,Q3
MT0015511866,0.6387499999999999,0.7887500000000001,Q1
MT0015514030,0.4549999999999999,0.32875,Q3
MT0015541501,0.57875,0.3125,Q2
MT0015546206,0.6375,0.768125,Q1
MT0015599764,0.29,0.32875,Q3
MT0015604179,0.2724999999999999,0.305,Q3
MT0015632625,0.31,0.665,Q4
MT0015664499,0.47375,0.22625,Q3
MT0015665796,0.31125,0.26875,Q3
MT0015682649,0.405,0.20875,Q3
MT0015689411,0.38625,0.32875,Q3
MT0015689749,0.420625,0.31,Q3
MT0015694210,0.420625,0.31,Q3
MT0015706588,0.43125,0.6025,Q4
MT0015708437,0.541875,0.328125,Q2
MT0015709701,0.416875,0.6893750000000001,Q4
MT0015713000,0.485,0.22625,Q3
MT0015715008,0.485,0.26125,Q3
MT0015720220,0.38625,0.32875,Q3
MT0015742096,0.6243749999999999,0.805625,Q1
MT0015760726,0.36,0.73625,Q4
MT0015849191,0.39875,0.80625,Q4
MT0015883602,0.29,0.28125,Q3
MT0015885791,0.70375,0.665,Q1
MT0015889071,0.54375,0.32875,Q2
MT0015896210,0.63125,0.875,Q1
MT0015908129,0.40375,0.6725,Q4
MT0015918974,0.4549999999999999,0.32875,Q3
MT0015929505,0.29,0.26875,Q3
MT0015934550,0.595,0.82875,Q1
MT0015940634,0.5175,0.32,Q2
MT0015950558,0.54375,0.305,Q2
MT0015962332,0.576875,0.359375,Q2
MT0015971175,0.54375,0.305,Q2
MT0016469828,0.47375,0.2224999999999999,Q3
MT0016743722,0.521875,0.328125,Q2
MT0016770768,0.6074999999999999,0.7931250000000001,Q1
MT0016887233,0.405,0.685,Q4
MT0016897938,0.405,0.6725,Q4
MT0016913402,0.3874999999999999,0.415,Q3
MT0016915093,0.54,0.30625,Q2
MT0016918508,0.6231249999999999,0.643125,Q1
MT0016932218,0.3931249999999999,0.80125,Q4
MT0016933152,0.34125,0.4087499999999999,Q3
MT0016956738,0.533125,0.378125,Q2
MT0016963741,0.255,0.68375,Q4
MT0016971741,0.5475,0.79625,Q1
MT0016972827,0.63125,0.78125,Q1
MT0016976154,0.325,0.22625,Q3
MT0016981570,0.31875,0.37,Q3
MT0016987100,0.725,0.705,Q1
MT0016990726,0.725,0.705,Q1
MT0017031590,0.58,0.5875,Q1
MT0017475710,0.54875,0.1912499999999999,Q2
MT0017657810,0.66625,0.77125,Q1
MT0017667847,0.38625,0.585,Q4
MT0017672677,0.405,0.73625,Q4
MT0017797643,0.63125,0.80625,Q1
MT0017954224,0.42125,0.71,Q4
MT0017957157,0.6375,0.82125,Q1
MT0017971951,0.61125,0.73,Q1
MT0018024152,0.63125,0.80625,Q1
MT0018029465,0.63125,0.80625,Q1
MT0018031959,0.63125,0.80625,Q1
MT0018044514,0.31125,0.26875,Q3
MT0018288135,0.58,0.3125,Q2
MT0018376280,0.42625,0.61375,Q4
MT0018450519,0.725,0.705,Q1
MT0018453545,0.44375,0.2425,Q3
MT0018573219,0.54375,0.5875,Q1
MT0018617125,0.5856250000000001,0.8262499999999999,Q1
MT0018651126,0.6125,0.55875,Q1
MT0018669856,0.58875,0.35,Q2
MT0018793776,0.666875,0.80125,Q1
MT0018886935,0.44375,0.29125,Q3
MT0019352491,0.33,0.6725,Q4
MT0019511872,0.32375,0.7418750000000001,Q4
MT0019766193,0.3525,0.353125,Q3
MT0020009125,0.5225,0.36125,Q2
MT0020034314,0.54875,0.3675,Q2
MT0026143373,0.5325,0.705625,Q1
MT0026158301,0.60375,0.57125,Q1
MT0026228956,0.186875,0.76125,Q4
MT0026236933,0.375,0.3425,Q3
MT0026330298,0.31125,0.26875,Q3
MT0026405027,0.4549999999999999,0.26875,Q3
MT0026414107,0.404375,0.63125,Q4
MT0026520343,0.5618749999999999,0.309375,Q2
MT0026607275,0.39625,0.8,Q4
MT0026608644,0.42125,0.685,Q4
MT0026624084,0.5462499999999999,0.299375,Q2
MT0026655309,0.404375,0.67875,Q4
MT0026681751,0.57875,0.30625,Q2
MT0026682960,0.39125,0.2875,Q3
MT0026690204,0.4549999999999999,0.22625,Q3
MT0026697228,0.4725,0.405,Q3
MT0026707664,0.346875,0.746875,Q4
MT0026712161,0.430625,0.765,Q4
MT0026719173,0.56,0.336875,Q2
MT0026727455,0.665,0.8,Q1
MT0026734083,0.54375,0.305,Q2
MT0026753145,0.6375,0.7475,Q1
MT0026753827,0.60375,0.691875,Q1
MT0026776967,0.425,0.6025,Q4
MT0026790435,0.63125,0.705,Q1
MT0026795261,0.57125,0.56625,Q1
MT0026826094,0.35125,0.335625,Q3
MT0026827978,0.39875,0.7375,Q4
MT0026866290,0.6968749999999999,0.7525,Q1
MT0026898936,0.579375,0.330625,Q2
MT0026900439,0.515,0.82625,Q1
MT0026903849,0.5843750000000001,0.26875,Q2
MT0026905937,0.47375,0.22625,Q3
MT0026930415,0.58125,0.79,Q1
MT0026933516,0.60375,0.8125,Q1
MT0026950915,0.58875,0.5875,Q1
MT0026963572,0.5875,0.305,Q2
MT0026971941,0.284375,0.7112499999999999,Q4
MT0026973618,0.26125,0.625,Q4
MT0026985012,0.57875,0.36875,Q2
MT0026987140,0.58,0.36125,Q2
MT0026990793,0.58,0.36125,Q2
MT0026999750,0.599375,0.7475,Q1
MT0027023212,0.3924999999999999,0.75,Q4
MT0027032503,0.546875,0.286875,Q2
MT0027035970,0.7025,0.705,Q1
MT0027048677,0.70375,0.665,Q1
MT0027048746,0.586875,0.788125,Q1
MT0027053023,0.63125,0.705,Q1
MT0027064560,0.31,0.65875,Q4
MT0027072382,0.611875,0.8043750000000001,Q1
MT0027073298,0.54375,0.3,Q2
MT0027108305,0.70375,0.665,Q1
MT0027112893,0.530625,0.651875,Q1
MT0027149420,0.5475,0.7475,Q1
MT0027182657,0.47375,0.22625,Q3
MT0027256574,0.596875,0.28375,Q2
MT0027317557,0.541875,0.339375,Q2
MT0027320606,0.64625,0.62625,Q1
MT0027345606,0.5225,0.305,Q2
MT0027535695,0.6275,0.7775,Q1
MT0027696140,0.725,0.705,Q1
MT0027797339,0.725,0.705,Q1
MT0027834332,0.50625,0.29375,Q2
MT0027835071,0.4625,0.6025,Q4
MT0027859587,0.39375,0.79,Q4
MT0027976714,0.389375,0.7175,Q4
MT0028081047,0.57875,0.37,Q2
MT0028116568,0.4187499999999999,0.625,Q4
MT0028124490,0.5875,0.305,Q2
MT0028167155,0.50625,0.29375,Q2
MT0028172888,0.50625,0.29375,Q2
MT0028200740,0.641875,0.675,Q1
MT0028213435,0.5875,0.3125,Q2
MT0028228337,0.36,0.555,Q4
MT0028241237,0.625,0.80125,Q1
MT0028242839,0.36875,0.685,Q4
MT0028293340,0.39875,0.6875,Q4
MT0028335228,0.4225,0.68375,Q4
MT0028345470,0.50625,0.29375,Q2
MT0028348785,0.54125,0.371875,Q2
MT0028374210,0.24375,0.75625,Q4
MT0028403561,0.341875,0.73125,Q4
MT0028405583,0.578125,0.328125,Q2
MT0028414490,0.409375,0.669375,Q4
MT0028425911,0.36,0.6025,Q4
MT0028445777,0.66875,0.8,Q1
MT0028452849,0.60375,0.82125,Q1
MT0028469910,0.5875,0.375,Q2
MT0028471202,0.57125,0.3675,Q2
MT0028485956,0.58875,0.5875,Q1
MT0028498801,0.341875,0.7112499999999999,Q4
MT0028569169,0.42625,0.61375,Q4
MT0028576698,0.36,0.63875,Q4
MT0028577920,0.35125,0.24,Q3
MT0028585667,0.4237499999999999,0.32875,Q3
MT0028587966,0.395625,0.61375,Q4
MT0028593700,0.420625,0.323125,Q3
MT0028602128,0.61,0.79625,Q1
MT0028602140,0.6125,0.55875,Q1
MT0028603801,0.604375,0.723125,Q1
MT0028609181,0.29,0.701875,Q4
MT0028615001,0.60375,0.82625,Q1
MT0028617351,0.341875,0.75875,Q4
MT0028617657,0.60375,0.765,Q1
MT0028617797,0.54875,0.305,Q2
MT0028623145,0.5449999999999999,0.27125,Q2
MT0028627699,0.595,0.84625,Q1
MT0028633715,0.5843750000000001,0.26875,Q2
MT0028648077,0.57125,0.58125,Q1
MT0028655327,0.36375,0.521875,Q4
MT0028691865,0.44375,0.25625,Q3
MT0028697763,0.4225,0.77125,Q4
MT0028698324,0.38125,0.20875,Q3
MT0028750297,0.56,0.3225,Q2
MT0028753982,0.2825,0.753125,Q4
MT0028754256,0.54875,0.305,Q2
MT0028758101,0.38625,0.63875,Q4
MT0028772639,0.54,0.35625,Q2
MT0028790582,0.58,0.305,Q2
MT0028793036,0.56375,0.32,Q2
MT0028798040,0.53375,0.296875,Q2
MT0028810869,0.583125,0.305625,Q2
MT0028813190,0.54875,0.305,Q2
MT0028813196,0.36,0.73625,Q4
MT0028877759,0.42625,0.61375,Q4
MT0028878677,0.3924999999999999,0.73625,Q4
MT0028888763,0.31125,0.28125,Q3
MT0028915582,0.4299999999999999,0.25375,Q3
MT0028929933,0.44375,0.32875,Q3
MT0028937743,0.6243749999999999,0.81375,Q1
MT0028942506,0.363125,0.683125,Q4
MT0029063409,0.38625,0.71,Q4
MT0029065626,0.6074999999999999,0.796875,Q1
MT0029091265,0.405,0.6025,Q4
MT0029133325,0.3375,0.49375,Q3
MT0029165558,0.70375,0.665,Q1
MT0029166572,0.44375,0.25625,Q3
MT0029196396,0.54375,0.3125,Q2
MT0029492542,0.5862499999999999,0.67875,Q1
MT0029574551,0.27125,0.6775,Q4
MT0029767615,0.703125,0.775,Q1
MT0029772184,0.54375,0.305,Q2
MT0029825641,0.60375,0.54375,Q1
MT0029861029,0.41125,0.36875,Q3
MT0029861679,0.35125,0.73,Q4
MT0029874624,0.66875,0.8,Q1
MT0029877658,0.44375,0.25625,Q3
MT0029976595,0.3887499999999999,0.715,Q4
MT0030006612,0.3375,0.53625,Q4
MT0030007733,0.4043749999999999,0.59625,Q4
MT0030074137,0.4725,0.2875,Q3
MT0030075668,0.595,0.8025,Q1
MT0030097307,0.4549999999999999,0.32875,Q3
MT0030097602,0.24875,0.73,Q4
MT0030153479,0.47375,0.28125,Q3
MT0030160582,0.54375,0.36875,Q2
MT0030177407,0.590625,0.2475,Q2
MT0030184605,0.584375,0.3556249999999999,Q2
MT0030203700,0.47375,0.22625,Q3
MT0030203729,0.579375,0.330625,Q2
MT0030211400,0.564375,0.2262499999999999,Q2
MT0030212531,0.3243749999999999,0.66875,Q4
MT0030214520,0.54875,0.26125,Q2
MT0030233759,0.564375,0.2262499999999999,Q2
MT0030247926,0.44375,0.25625,Q3
MT0030248025,0.5700000000000001,0.780625,Q1
MT0030282917,0.38625,0.625,Q4
MT0030289937,0.31,0.28125,Q3
MT0030304982,0.300625,0.2987499999999999,Q3
MT0030319227,0.425,0.75,Q4
MT0030324011,0.56,0.3275,Q2
MT0030349080,0.60375,0.665,Q1
MT0030362174,0.22375,0.68375,Q4
MT0030362299,0.583125,0.7925,Q1
MT0030369896,0.38625,0.6875,Q4
MT0030400613,0.325,0.37,Q3
MT0030407300,0.725,0.705,Q1
MT0030422114,0.4725,0.2875,Q3
MT0030438262,0.38625,0.75,Q4
MT0030484925,0.651875,0.81125,Q1
MT0030487841,0.54,0.7775000000000001,Q1
MT0030489320,0.57125,0.1912499999999999,Q2
MT0030499533,0.39625,0.73,Q4
MT0030504803,0.29,0.26875,Q3
MT0030646708,0.315,0.75125,Q4
MT0030968017,0.39125,0.28125,Q3
MT0031024722,0.315625,0.675,Q4
MT0031036016,0.44375,0.25625,Q3
MT0031049140,0.325,0.415,Q3
MT0031365452,0.70375,0.80625,Q1
MT0031375281,0.42625,0.61375,Q4
MT0031462756,0.6125,0.55875,Q1
MT0031508823,0.62125,0.8518749999999999,Q1
MT0031544440,0.515,0.6875,Q1
MT0031548988,0.7025,0.86875,Q1
MT0031555265,0.54375,0.305,Q2
MT0031574394,0.635,0.578125,Q1
MT0031618741,0.405,0.6025,Q4
MT0031626819,0.284375,0.6487499999999999,Q4
MT0031661393,0.53125,0.328125,Q2
MT0031664726,0.665,0.8,Q1
MT0031693432,0.3818749999999999,0.2475,Q3
MT0031726825,0.564375,0.2262499999999999,Q2
